Código;Job;PID;Node;Cenário;Data Início;Data Fim;Total (s)
334896;JOB_NASA_VA;169580;N2;newvisionapp;23/10/2025 15:02;23/10/2025 15:08;00:05:25
334895;JOB_NASA_J3GH;177488;N2;SD_J3GH_IE02;23/10/2025 15:00;23/10/2025 15:00;00:00:36
334894;JOB_NASA_J3GH;176748;N2;newvisionapp;23/10/2025 14:59;23/10/2025 15:00;00:00:54
334893;JOB_NASA_VA;179236;N2;SD_J4GL_VA22_VA41;23/10/2025 14:59;23/10/2025 15:00;00:01:37
334892;JOB_NASA_VA;179292;N2;newvisionapp;23/10/2025 14:58;23/10/2025 15:00;00:01:55
334891;JOB_NASA_J3GH;180020;N2;SD_J3GH_IE02;23/10/2025 14:47;23/10/2025 14:47;00:00:39
334890;JOB_NASA_J3GH;178844;N2;newvisionapp;23/10/2025 14:46;23/10/2025 14:47;00:00:54
334889;JOB_NASA_CME_NF;306952;N1;SD_NF;23/10/2025 14:34;23/10/2025 14:35;00:01:27
334888;JOB_NASA_CME_NF;254708;N1;newvisionapp;23/10/2025 14:33;23/10/2025 14:35;00:01:36
334887;JOB_NASA_CME_NF;306136;N1;SD_NF;23/10/2025 14:32;23/10/2025 14:33;00:01:28
334886;JOB_NASA_J3GH;178528;N2;SD_J3GH_IE02;23/10/2025 14:32;23/10/2025 14:32;00:00:38
334885;JOB_NASA_CME_NF;305740;N1;newvisionapp;23/10/2025 14:32;23/10/2025 14:33;00:01:41
334884;JOB_NASA_J3GH;178980;N2;newvisionapp;23/10/2025 14:31;23/10/2025 14:32;00:00:55
334883;JOB_NASA_VA;178988;N2;SD_J3GH_IE02;23/10/2025 14:19;23/10/2025 14:20;00:01:32
334882;JOB_NASA_VA;178180;N2;newvisionapp;23/10/2025 14:15;23/10/2025 14:16;00:00:24
334881;JOB_NASA_VA;177252;N2;SD_J4GL_VA22_VA41;23/10/2025 14:15;23/10/2025 14:19;00:04:02
334880;JOB_NASA_VA;178404;N2;newvisionapp;23/10/2025 14:14;23/10/2025 14:20;00:05:54
334879;JOB_NASA_VA;179024;N2;SD_J3GH_IE02;23/10/2025 14:14;23/10/2025 14:15;00:01:39
334878;JOB_NASA_VA;178412;N2;SD_J4GL_VA22_VA41;23/10/2025 14:11;23/10/2025 14:13;00:02:37
334877;JOB_NASA_VA;172516;N2;newvisionapp;23/10/2025 14:10;23/10/2025 14:15;00:04:54
334876;JOB_NASA_VA;178680;N2;SD_J3GH_IE02;23/10/2025 14:09;23/10/2025 14:10;00:01:32
334875;JOB_NASA_VA;178780;N2;SD_J4GL_VA22_VA41;23/10/2025 14:07;23/10/2025 14:09;00:02:06
334874;JOB_NASA_VA;178432;N2;newvisionapp;23/10/2025 14:06;23/10/2025 14:10;00:04:00
334873;JOB_NASA_VA;178292;N2;SD_J4GL_VA22_VA41;23/10/2025 14:05;23/10/2025 14:07;00:02:05
334872;JOB_NASA_VA;179044;N2;newvisionapp;23/10/2025 14:04;23/10/2025 14:07;00:02:24
334871;JOB_NASA_CME_NF;305972;N1;SD_NF;23/10/2025 13:56;23/10/2025 13:57;00:01:21
334870;JOB_NASA_CME_NF;289344;N1;newvisionapp;23/10/2025 13:56;23/10/2025 13:57;00:01:30
334869;JOB_NASA_CME_NF;307620;N1;newvisionapp;23/10/2025 13:50;23/10/2025 13:50;00:00:09
334868;JOB_NASA_CME_NF;305692;N1;SD_NF;23/10/2025 13:47;23/10/2025 13:50;00:02:34
334867;JOB_NASA_CME_NF;306108;N1;newvisionapp;23/10/2025 13:47;23/10/2025 13:50;00:02:44
334866;JOB_NASA_CME_NF;305712;N1;SD_NF;23/10/2025 13:40;23/10/2025 13:41;00:01:19
334865;JOB_NASA_CME_NF;306684;N1;newvisionapp;23/10/2025 13:40;23/10/2025 13:41;00:01:28
334864;JOB_NASA_CME_ST;178900;N2;SD_ZCME_STATUS;23/10/2025 13:38;23/10/2025 13:39;00:01:06
334863;JOB_NASA_CME_ST;178304;N2;SD_ZCME_REALIZAR;23/10/2025 13:37;23/10/2025 13:38;00:01:37
334862;JOB_NASA_CME_NF;304704;N1;newvisionapp;23/10/2025 13:37;23/10/2025 13:37;00:00:13
334861;JOB_NASA_CME_ST;178736;N2;newvisionapp;23/10/2025 13:36;23/10/2025 13:39;00:02:53
334860;JOB_NASA_CME_NF;306928;N1;newvisionapp;23/10/2025 13:36;23/10/2025 13:37;00:00:13
334859;JOB_NASA_CME_NF;304404;N1;newvisionapp;23/10/2025 13:36;23/10/2025 13:36;00:00:13
334858;JOB_NASA_CME_NF;304352;N1;SD_NF;23/10/2025 13:32;23/10/2025 13:36;00:03:39
334857;JOB_NASA_CME_NF;304384;N1;newvisionapp;23/10/2025 13:32;23/10/2025 13:36;00:03:48
334856;JOB_NASA_CME_NF;305156;N1;SD_NF;23/10/2025 13:31;23/10/2025 13:32;00:01:14
334855;JOB_NASA_CME_NF;304820;N1;newvisionapp;23/10/2025 13:31;23/10/2025 13:32;00:01:28
334854;JOB_NASA_VA;176444;N2;SD_J3GH_IE02;23/10/2025 13:31;23/10/2025 13:31;00:00:50
334853;JOB_NASA_CME_NF;305924;N1;SD_NF;23/10/2025 13:29;23/10/2025 13:30;00:01:18
334852;JOB_NASA_CME_NF;306152;N1;newvisionapp;23/10/2025 13:29;23/10/2025 13:30;00:01:28
334851;JOB_NASA_VA;176576;N2;SD_J4GL_VA22_VA41;23/10/2025 13:29;23/10/2025 13:30;00:01:42
334850;JOB_NASA_VA;176532;N2;newvisionapp;23/10/2025 13:28;23/10/2025 13:31;00:03:00
334849;JOB_NASA_VA;177212;N2;SD_J3GH_IE02;23/10/2025 13:21;23/10/2025 13:22;00:01:43
334848;JOB_NASA_VA;176380;N2;SD_J4GL_VA22_VA41;23/10/2025 13:19;23/10/2025 13:20;00:01:40
334847;JOB_NASA_VA;177556;N2;newvisionapp;23/10/2025 13:18;23/10/2025 13:22;00:03:53
334846;JOB_NASA_VA;175232;N2;SD_J3GH_IE02;23/10/2025 12:59;23/10/2025 13:01;00:01:36
334845;JOB_NASA_VA;177748;N2;newvisionapp;23/10/2025 12:56;23/10/2025 12:57;00:00:22
334844;JOB_NASA_VA;177224;N2;SD_J4GL_VA22_VA41;23/10/2025 12:56;23/10/2025 12:59;00:03:33
334843;JOB_NASA_VA;178096;N2;newvisionapp;23/10/2025 12:55;23/10/2025 13:01;00:05:23
334842;JOB_NASA_VA;176476;N2;SD_J4GL_VA22_VA41;23/10/2025 12:47;23/10/2025 12:49;00:02:03
334841;JOB_NASA_VA;176108;N2;newvisionapp;23/10/2025 12:46;23/10/2025 12:49;00:02:22
334840;JOB_NASA_VA;178116;N2;SD_J4GL_VA22_VA41;23/10/2025 12:39;23/10/2025 12:41;00:02:35
334839;JOB_NASA_VA;176640;N2;newvisionapp;23/10/2025 12:38;23/10/2025 12:41;00:02:52
334838;JOB_NASA_CME_NF;297256;N1;SD_NF;23/10/2025 12:37;23/10/2025 12:39;00:01:21
334837;JOB_NASA_CME_NF;302296;N1;newvisionapp;23/10/2025 12:37;23/10/2025 12:39;00:01:31
334836;JOB_NASA_VA;177844;N2;SD_J3GH_IE02;23/10/2025 12:29;23/10/2025 12:30;00:00:55
334835;JOB_NASA_CME_NF;304876;N1;SD_NF;23/10/2025 12:29;23/10/2025 12:31;00:01:46
334834;JOB_NASA_CME_NF;303708;N1;newvisionapp;23/10/2025 12:29;23/10/2025 12:31;00:01:59
334833;JOB_NASA_VA;177064;N2;SD_J4GL_VA22_VA41;23/10/2025 12:28;23/10/2025 12:29;00:01:35
334832;JOB_NASA_VA;175824;N2;newvisionapp;23/10/2025 12:27;23/10/2025 12:30;00:02:51
334831;JOB_NASA_VA;178096;N2;SD_J3GH_IE02;23/10/2025 12:25;23/10/2025 12:26;00:01:42
334830;JOB_NASA_VA;176528;N2;SD_J4GL_VA22_VA41;23/10/2025 12:23;23/10/2025 12:24;00:01:44
334829;JOB_NASA_VA;177288;N2;newvisionapp;23/10/2025 12:22;23/10/2025 12:26;00:03:51
334828;JOB_NASA_VA;177924;N2;SD_J4GL_VA22_VA41;23/10/2025 12:16;23/10/2025 12:17;00:01:33
334827;JOB_NASA_VA;175876;N2;newvisionapp;23/10/2025 12:15;23/10/2025 12:17;00:01:52
334826;JOB_NASA_CME_NF;304932;N1;SD_NF;23/10/2025 12:07;23/10/2025 12:08;00:01:21
334825;JOB_NASA_CME_NF;304384;N1;newvisionapp;23/10/2025 12:07;23/10/2025 12:08;00:01:29
334824;JOB_NASA_VA;177596;N2;SD_J3GH_IE02;23/10/2025 12:04;23/10/2025 12:06;00:01:54
334823;JOB_NASA_VA;176140;N2;SD_J4GL_VA22_VA41;23/10/2025 12:03;23/10/2025 12:04;00:01:34
334822;JOB_NASA_CME_NF;303724;N1;SD_NF;23/10/2025 12:03;23/10/2025 12:04;00:01:55
334821;JOB_NASA_VA;176636;N2;newvisionapp;23/10/2025 12:02;23/10/2025 12:06;00:03:51
334820;JOB_NASA_CME_NF;294704;N1;newvisionapp;23/10/2025 12:02;23/10/2025 12:04;00:02:04
334819;JOB_NASA_CME_NF;299860;N1;SD_NF;23/10/2025 12:01;23/10/2025 12:02;00:01:25
334818;JOB_NASA_CME_NF;303300;N1;newvisionapp;23/10/2025 12:01;23/10/2025 12:02;00:01:35
334817;JOB_NASA_CME_NF;303364;N1;SD_NF;23/10/2025 11:59;23/10/2025 12:00;00:01:26
334816;JOB_NASA_CME_NF;302748;N1;newvisionapp;23/10/2025 11:59;23/10/2025 12:00;00:01:35
334815;JOB_NASA_VA;175840;N2;SD_J3GH_IE02;23/10/2025 11:58;23/10/2025 12:00;00:01:47
334814;JOB_NASA_VA;176196;N2;SD_J4GL_VA22_VA41;23/10/2025 11:56;23/10/2025 11:58;00:02:04
334813;JOB_NASA_VA;175240;N2;newvisionapp;23/10/2025 11:55;23/10/2025 12:00;00:04:21
334812;JOB_NASA_CME_NF;302124;N1;SD_NF;23/10/2025 11:54;23/10/2025 11:56;00:01:19
334811;JOB_NASA_CME_NF;301988;N1;newvisionapp;23/10/2025 11:54;23/10/2025 11:56;00:01:29
334810;JOB_NASA_CME_NF;303712;N1;SD_NF;23/10/2025 11:47;23/10/2025 11:49;00:01:23
334809;JOB_NASA_CME_NF;303728;N1;newvisionapp;23/10/2025 11:47;23/10/2025 11:49;00:01:34
334808;JOB_NASA_VA;174828;N2;SD_J3GH_IE02;23/10/2025 11:46;23/10/2025 11:47;00:00:54
334807;JOB_NASA_VA;174164;N2;SD_J4GL_VA22_VA41;23/10/2025 11:45;23/10/2025 11:46;00:01:42
334806;JOB_NASA_VA;176108;N2;newvisionapp;23/10/2025 11:44;23/10/2025 11:47;00:02:59
334805;JOB_NASA_VA;173384;N2;SD_J3GH_IE02;23/10/2025 11:44;23/10/2025 11:45;00:01:42
334804;JOB_NASA_VA;176260;N2;SD_J4GL_VA22_VA41;23/10/2025 11:42;23/10/2025 11:43;00:01:37
334803;JOB_NASA_VA;171476;N2;newvisionapp;23/10/2025 11:41;23/10/2025 11:45;00:03:51
334802;JOB_NASA_VA;172860;N2;SD_J3GH_IE02;23/10/2025 11:40;23/10/2025 11:42;00:01:46
334801;JOB_NASA_VA;175932;N2;SD_J4GL_VA22_VA41;23/10/2025 11:39;23/10/2025 11:40;00:01:35
334800;JOB_NASA_VA;173412;N2;newvisionapp;23/10/2025 11:38;23/10/2025 11:42;00:03:50
334799;JOB_NASA_CME_NF;303048;N1;SD_NF;23/10/2025 11:34;23/10/2025 11:35;00:01:23
334798;JOB_NASA_CME_NF;301444;N1;newvisionapp;23/10/2025 11:34;23/10/2025 11:35;00:01:33
334797;JOB_NASA_VA;176276;N2;SD_J3GH_IE02;23/10/2025 11:33;23/10/2025 11:34;00:01:22
334796;JOB_NASA_CME_NF;301888;N1;SD_NF;23/10/2025 11:31;23/10/2025 11:33;00:01:19
334795;JOB_NASA_CME_NF;300416;N1;newvisionapp;23/10/2025 11:31;23/10/2025 11:33;00:01:28
334794;JOB_NASA_VA;169228;N2;SD_J4GL_VA22_VA41;23/10/2025 11:31;23/10/2025 11:33;00:02:03
334793;JOB_NASA_VA;175516;N2;newvisionapp;23/10/2025 11:30;23/10/2025 11:34;00:03:51
334792;JOB_NASA_CME_NF;302720;N1;SD_NF;23/10/2025 11:30;23/10/2025 11:31;00:01:19
334791;JOB_NASA_CME_NF;302096;N1;newvisionapp;23/10/2025 11:30;23/10/2025 11:31;00:01:28
334790;JOB_NASA_VA;174996;N2;SD_J4GL_VA22_VA41;23/10/2025 11:30;23/10/2025 11:30;00:00:31
334789;JOB_NASA_VA;176820;N2;newvisionapp;23/10/2025 11:29;23/10/2025 11:30;00:00:51
334788;JOB_NASA_CME_NF;301984;N1;SD_NF;23/10/2025 11:28;23/10/2025 11:29;00:01:27
334787;JOB_NASA_CME_NF;301072;N1;newvisionapp;23/10/2025 11:28;23/10/2025 11:29;00:01:38
334786;JOB_NASA_VA;176868;N2;SD_J3GH_IE02;23/10/2025 11:25;23/10/2025 11:27;00:01:23
334785;JOB_NASA_VA;174184;N2;SD_J4GL_VA22_VA41;23/10/2025 11:24;23/10/2025 11:25;00:01:36
334784;JOB_NASA_VA;175656;N2;newvisionapp;23/10/2025 11:23;23/10/2025 11:27;00:03:21
334783;JOB_NASA_VA;175220;N2;SD_J3GH_IE02;23/10/2025 11:23;23/10/2025 11:24;00:01:39
334782;JOB_NASA_CME_NF;301464;N1;SD_NF;23/10/2025 11:21;23/10/2025 11:23;00:01:24
334781;JOB_NASA_CME_NF;301372;N1;newvisionapp;23/10/2025 11:21;23/10/2025 11:23;00:01:33
334780;JOB_NASA_VA;173800;N2;SD_J4GL_VA22_VA41;23/10/2025 11:21;23/10/2025 11:22;00:01:42
334779;JOB_NASA_VA;174428;N2;newvisionapp;23/10/2025 11:20;23/10/2025 11:24;00:03:51
334778;JOB_NASA_CME_NF;300240;N1;SD_NF;23/10/2025 11:20;23/10/2025 11:21;00:01:21
334777;JOB_NASA_CME_NF;301428;N1;newvisionapp;23/10/2025 11:20;23/10/2025 11:21;00:01:33
334776;JOB_NASA_VA;174948;N2;SD_J3GH_IE02;23/10/2025 11:16;23/10/2025 11:17;00:01:47
334775;JOB_NASA_VA;173584;N2;SD_J3GH_IE02;23/10/2025 11:14;23/10/2025 11:15;00:01:17
334774;JOB_NASA_VA;175176;N2;newvisionapp;23/10/2025 11:13;23/10/2025 11:14;00:00:48
334773;JOB_NASA_VA;167588;N2;SD_J4GL_VA22_VA41;23/10/2025 11:13;23/10/2025 11:14;00:00:56
334772;JOB_NASA_VA;175432;N2;newvisionapp;23/10/2025 11:12;23/10/2025 11:14;00:01:50
334771;JOB_NASA_VA;175448;N2;SD_J4GL_VA22_VA41;23/10/2025 11:12;23/10/2025 11:13;00:01:39
334770;JOB_NASA_VA;175440;N2;newvisionapp;23/10/2025 11:11;23/10/2025 11:15;00:03:50
334769;JOB_NASA_VA;175844;N2;SD_J4GL_VA22_VA41;23/10/2025 11:11;23/10/2025 11:15;00:04:41
334768;JOB_NASA_VA;174616;N2;newvisionapp;23/10/2025 11:10;23/10/2025 11:17;00:07:00
334767;JOB_NASA_CME_NF;301980;N1;newvisionapp;23/10/2025 11:10;23/10/2025 11:11;00:00:13
334766;JOB_NASA_CME_NF;300640;N1;SD_NF;23/10/2025 11:09;23/10/2025 11:10;00:01:24
334765;JOB_NASA_CME_NF;299248;N1;newvisionapp;23/10/2025 11:09;23/10/2025 11:10;00:01:33
334764;JOB_NASA_VA;175856;N2;SD_J3GH_IE02;23/10/2025 11:07;23/10/2025 11:08;00:00:20
334763;JOB_NASA_CME_NF;296008;N1;SD_NF;23/10/2025 11:06;23/10/2025 11:08;00:02:39
334762;JOB_NASA_CME_NF;300980;N1;newvisionapp;23/10/2025 11:06;23/10/2025 11:08;00:02:48
334761;JOB_NASA_VA;175252;N2;newvisionapp;23/10/2025 11:05;23/10/2025 11:06;00:00:20
334760;JOB_NASA_VA;175916;N2;SD_J4GL_VA22_VA41;23/10/2025 11:05;23/10/2025 11:07;00:02:31
334759;JOB_NASA_VA;174996;N2;newvisionapp;23/10/2025 11:04;23/10/2025 11:08;00:03:20
334758;JOB_NASA_CME_NF;299808;N1;SD_NF;23/10/2025 11:01;23/10/2025 11:03;00:01:42
334757;JOB_NASA_CME_NF;297116;N1;newvisionapp;23/10/2025 11:01;23/10/2025 11:03;00:01:52
334756;JOB_NASA_VA;175076;N2;SD_J3GH_IE02;23/10/2025 10:57;23/10/2025 10:58;00:01:12
334755;JOB_NASA_VA;174948;N2;newvisionapp;23/10/2025 10:54;23/10/2025 10:55;00:00:19
334754;JOB_NASA_VA;171796;N2;SD_J4GL_VA22_VA41;23/10/2025 10:54;23/10/2025 10:56;00:02:42
334753;JOB_NASA_VA;174400;N2;newvisionapp;23/10/2025 10:53;23/10/2025 10:58;00:04:20
334752;JOB_NASA_VA;172592;N2;SD_J3GH_IE02;23/10/2025 10:51;23/10/2025 10:52;00:01:08
334751;JOB_NASA_VA;171660;N2;SD_J4GL_VA22_VA41;23/10/2025 10:49;23/10/2025 10:50;00:01:36
334750;JOB_NASA_VA;174636;N2;newvisionapp;23/10/2025 10:48;23/10/2025 10:52;00:03:19
334749;JOB_NASA_VA;160220;N2;SD_J4GL_VA22_VA41;23/10/2025 10:46;23/10/2025 10:46;00:00:32
334748;JOB_NASA_VA;173616;N2;newvisionapp;23/10/2025 10:45;23/10/2025 10:46;00:00:49
334747;JOB_NASA_CME_NF;297612;N1;SD_NF;23/10/2025 10:44;23/10/2025 10:45;00:01:25
334746;JOB_NASA_CME_NF;298448;N1;newvisionapp;23/10/2025 10:43;23/10/2025 10:45;00:01:36
334745;JOB_NASA_CME_NF;300660;N1;SD_NF;23/10/2025 10:42;23/10/2025 10:43;00:01:28
334744;JOB_NASA_CME_NF;298268;N1;newvisionapp;23/10/2025 10:42;23/10/2025 10:43;00:01:36
334743;JOB_NASA_VA;174364;N2;newvisionapp;23/10/2025 10:41;23/10/2025 10:42;00:00:19
334742;JOB_NASA_VA;174344;N2;newvisionapp;23/10/2025 10:40;23/10/2025 10:41;00:00:19
334741;JOB_NASA_VA;173556;N2;SD_J4GL_VA22_VA41;23/10/2025 10:40;23/10/2025 10:55;00:14:58
334740;JOB_NASA_VA;175044;N2;SD_J3GH_IE02;23/10/2025 10:39;23/10/2025 10:41;00:01:12
334739;JOB_NASA_VA;174272;N2;newvisionapp;23/10/2025 10:39;23/10/2025 10:55;00:15:19
334738;JOB_NASA_VA;172612;N2;SD_J4GL_VA22_VA41;23/10/2025 10:38;23/10/2025 10:39;00:01:42
334737;JOB_NASA_VA;172624;N2;newvisionapp;23/10/2025 10:37;23/10/2025 10:41;00:03:20
334736;JOB_NASA_CME_NF;299180;N1;SD_NF;23/10/2025 10:37;23/10/2025 10:38;00:01:24
334735;JOB_NASA_CME_NF;299352;N1;newvisionapp;23/10/2025 10:37;23/10/2025 10:38;00:01:37
334734;JOB_NASA_CME_NF;297096;N1;SD_NF;23/10/2025 10:35;23/10/2025 10:36;00:01:23
334733;JOB_NASA_CME_NF;299324;N1;newvisionapp;23/10/2025 10:35;23/10/2025 10:36;00:01:37
334732;JOB_NASA_CME_NF;299324;N1;SD_NF;23/10/2025 10:32;23/10/2025 10:33;00:01:20
334731;JOB_NASA_CME_NF;300000;N1;newvisionapp;23/10/2025 10:32;23/10/2025 10:33;00:01:29
334730;JOB_NASA_CME_NF;298700;N1;SD_NF;23/10/2025 10:30;23/10/2025 10:32;00:01:21
334729;JOB_NASA_CME_NF;298212;N1;newvisionapp;23/10/2025 10:30;23/10/2025 10:32;00:01:30
334728;JOB_NASA_CME_NF;299004;N1;SD_NF;23/10/2025 10:29;23/10/2025 10:30;00:01:26
334727;JOB_NASA_CME_NF;297300;N1;newvisionapp;23/10/2025 10:28;23/10/2025 10:30;00:01:45
334726;JOB_NASA_CME_NF;298948;N1;SD_NF;23/10/2025 10:27;23/10/2025 10:28;00:01:28
334725;JOB_NASA_CME_NF;298460;N1;newvisionapp;23/10/2025 10:27;23/10/2025 10:28;00:01:37
334724;JOB_NASA_CME_NF;298308;N1;SD_NF;23/10/2025 10:21;23/10/2025 10:23;00:01:21
334723;JOB_NASA_CME_NF;297328;N1;newvisionapp;23/10/2025 10:21;23/10/2025 10:23;00:01:30
334722;JOB_NASA_VA;174984;N2;SD_J3GH_IE02;23/10/2025 10:18;23/10/2025 10:20;00:01:50
334721;JOB_NASA_CME_NF;297348;N1;SD_NF;23/10/2025 10:15;23/10/2025 10:17;00:01:27
334720;JOB_NASA_CME_NF;297312;N1;newvisionapp;23/10/2025 10:15;23/10/2025 10:17;00:01:36
334719;JOB_NASA_VA;169088;N2;SD_J4GL_VA22_VA41;23/10/2025 10:14;23/10/2025 10:18;00:04:30
334718;JOB_NASA_VA;174548;N2;newvisionapp;23/10/2025 10:13;23/10/2025 10:20;00:06:49
334717;JOB_NASA_CME_NF;296648;N1;SD_NF;23/10/2025 10:10;23/10/2025 10:12;00:01:26
334716;JOB_NASA_CME_NF;294096;N1;newvisionapp;23/10/2025 10:10;23/10/2025 10:12;00:01:36
334715;JOB_NASA_VA;173824;N2;SD_J3GH_IE02;23/10/2025 10:06;23/10/2025 10:08;00:01:36
334714;JOB_NASA_VA;172348;N2;SD_J4GL_VA22_VA41;23/10/2025 10:04;23/10/2025 10:06;00:02:32
334713;JOB_NASA_VA;169228;N2;newvisionapp;23/10/2025 10:03;23/10/2025 10:08;00:04:19
334712;JOB_NASA_CME_NF;296996;N1;SD_NF;23/10/2025 09:59;23/10/2025 10:00;00:01:28
334711;JOB_NASA_CME_NF;288848;N1;newvisionapp;23/10/2025 09:59;23/10/2025 10:00;00:01:41
334710;JOB_NASA_CME_NF;297428;N1;newvisionapp;23/10/2025 09:57;23/10/2025 09:57;00:00:10
334709;JOB_NASA_CME_NF;296380;N1;newvisionapp;23/10/2025 09:57;23/10/2025 09:57;00:00:09
334708;JOB_NASA_VA;165320;N2;SD_J3GH_IE02;23/10/2025 09:56;23/10/2025 09:57;00:00:48
334707;JOB_NASA_CME_NF;295068;N1;newvisionapp;23/10/2025 09:56;23/10/2025 09:57;00:00:15
334706;JOB_NASA_CME_NF;290920;N1;newvisionapp;23/10/2025 09:56;23/10/2025 09:56;00:00:10
334705;JOB_NASA_CME_NF;293640;N1;newvisionapp;23/10/2025 09:56;23/10/2025 09:56;00:00:09
334704;JOB_NASA_VA;173096;N2;SD_J4GL_VA22_VA41;23/10/2025 09:55;23/10/2025 09:56;00:01:29
334703;JOB_NASA_CME_NF;296088;N1;SD_NF;23/10/2025 09:54;23/10/2025 09:56;00:01:21
334702;JOB_NASA_VA;173940;N2;newvisionapp;23/10/2025 09:54;23/10/2025 09:57;00:02:49
334701;JOB_NASA_CME_NF;296572;N1;newvisionapp;23/10/2025 09:54;23/10/2025 09:56;00:01:30
334700;JOB_NASA_VA;173184;N2;SD_J3GH_IE02;23/10/2025 09:54;23/10/2025 09:55;00:01:14
334699;JOB_NASA_CME_NF;296736;N1;newvisionapp;23/10/2025 09:54;23/10/2025 09:54;00:00:10
334698;JOB_NASA_CME_NF;296724;N1;SD_NF;23/10/2025 09:51;23/10/2025 09:54;00:02:36
334697;JOB_NASA_VA;172704;N2;newvisionapp;23/10/2025 09:51;23/10/2025 09:52;00:00:18
334696;JOB_NASA_CME_NF;296220;N1;newvisionapp;23/10/2025 09:51;23/10/2025 09:54;00:02:46
334695;JOB_NASA_VA;172204;N2;SD_J4GL_VA22_VA41;23/10/2025 09:51;23/10/2025 09:54;00:03:29
334694;JOB_NASA_VA;171476;N2;newvisionapp;23/10/2025 09:50;23/10/2025 09:55;00:04:59
334693;JOB_NASA_VA;173160;N2;SD_J3GH_IE02;23/10/2025 09:48;23/10/2025 09:50;00:01:29
334692;JOB_NASA_CME_NF;293736;N1;SD_NF;23/10/2025 09:46;23/10/2025 09:51;00:04:45
334691;JOB_NASA_VA;166880;N2;newvisionapp;23/10/2025 09:46;23/10/2025 09:47;00:00:19
334690;JOB_NASA_CME_NF;288116;N1;newvisionapp;23/10/2025 09:46;23/10/2025 09:51;00:04:55
334689;JOB_NASA_VA;173232;N2;SD_J4GL_VA22_VA41;23/10/2025 09:46;23/10/2025 09:48;00:02:28
334688;JOB_NASA_CME_ST;172820;N2;SD_ZCME_STATUS;23/10/2025 09:46;23/10/2025 09:46;00:00:29
334687;JOB_NASA_VA;173724;N2;newvisionapp;23/10/2025 09:45;23/10/2025 09:50;00:04:18
334686;JOB_NASA_CME_ST;172800;N2;SD_ZCME_REALIZAR;23/10/2025 09:45;23/10/2025 09:46;00:01:05
334685;JOB_NASA_CME_ST;173064;N2;newvisionapp;23/10/2025 09:44;23/10/2025 09:46;00:01:49
334684;JOB_NASA_CME_NF;295180;N1;SD_NF;23/10/2025 09:44;23/10/2025 09:46;00:02:31
334683;JOB_NASA_CME_NF;295404;N1;newvisionapp;23/10/2025 09:44;23/10/2025 09:46;00:02:40
334682;JOB_NASA_VA;170132;N2;SD_J4GL_VA22_VA41;23/10/2025 09:43;23/10/2025 09:44;00:01:21
334681;JOB_NASA_VA;173528;N2;newvisionapp;23/10/2025 09:42;23/10/2025 09:44;00:01:59
334680;JOB_NASA_CME_NF;293640;N1;SD_NF;23/10/2025 09:42;23/10/2025 09:43;00:01:15
334679;JOB_NASA_CME_NF;293288;N1;newvisionapp;23/10/2025 09:42;23/10/2025 09:43;00:01:25
334678;JOB_NASA_VA;171836;N2;SD_J3GH_IE02;23/10/2025 09:39;23/10/2025 09:40;00:00:18
334677;JOB_NASA_J3GH;173060;N2;newvisionapp;23/10/2025 09:39;23/10/2025 09:40;00:00:19
334676;JOB_NASA_VA;173068;N2;SD_J3GH_IE02;23/10/2025 09:39;23/10/2025 09:40;00:01:22
334675;JOB_NASA_VA;172488;N2;SD_J4GL_VA22_VA41;23/10/2025 09:39;23/10/2025 09:39;00:00:27
334674;JOB_NASA_VA;172656;N2;newvisionapp;23/10/2025 09:38;23/10/2025 09:40;00:01:19
334673;JOB_NASA_CME_NF;290440;N1;SD_NF;23/10/2025 09:35;23/10/2025 09:36;00:01:21
334672;JOB_NASA_CME_NF;294652;N1;newvisionapp;23/10/2025 09:35;23/10/2025 09:36;00:01:30
334671;JOB_SD_ZVF31_ECP;291612;N1;SD_ZVF31_REST;23/10/2025 09:35;23/10/2025 09:35;00:00:05
334670;JOB_SD_ZVF31_ECP;294864;N1;SD_ZVF31_SQL;23/10/2025 09:34;23/10/2025 09:34;00:00:28
334669;JOB_SD_ZVF31_ECP;290440;N1;newvisionapp;23/10/2025 09:34;23/10/2025 09:35;00:00:54
334668;JOB_NASA_CME_NF;292724;N1;SD_NF;23/10/2025 09:32;23/10/2025 09:34;00:01:25
334667;JOB_NASA_CME_NF;294440;N1;newvisionapp;23/10/2025 09:32;23/10/2025 09:34;00:01:34
334666;JOB_NASA_VA;171852;N2;newvisionapp;23/10/2025 09:31;23/10/2025 09:32;00:00:19
334665;JOB_NASA_CME_NF;293116;N1;SD_NF;23/10/2025 09:31;23/10/2025 09:32;00:01:20
334664;JOB_NASA_VA;171800;N2;SD_J4GL_VA22_VA41;23/10/2025 09:31;23/10/2025 09:39;00:08:01
334663;JOB_NASA_CME_NF;293872;N1;newvisionapp;23/10/2025 09:31;23/10/2025 09:32;00:01:29
334662;JOB_NASA_VA;172816;N2;newvisionapp;23/10/2025 09:30;23/10/2025 09:40;00:09:49
334661;JOB_NASA_VA;169912;N2;SD_J4GL_VA22_VA41;23/10/2025 09:26;23/10/2025 09:27;00:01:33
334660;JOB_NASA_VA;168012;N2;newvisionapp;23/10/2025 09:25;23/10/2025 09:27;00:01:49
334659;JOB_NASA_CME_NF;292292;N1;SD_NF;23/10/2025 09:22;23/10/2025 09:23;00:01:26
